detail_key,cp,chapter_count,likes,publish_date,view_count,is_end
r17176,EmiBonnie,6,5,2026/4/18,655,0
r17177,JanJingjing,3,23,2026/4/27,1484,0
r17178,JanJingjing,1,6,2026/4/18,374,0
r17179,LingOrm,5,0,2026/5/6,248,0
r17180,MilkLove,6,2,2026/4/18,356,0
r17181,FreenBecky,1,36,2026/4/19,1717,1
r17182,EmiBonnie,3,3,2026/5/10,349,0
r17184,NamtanFilm,1,14,2026/4/20,621,0
r17185,EnjoyJune,4,27,2026/4/19,2423,0
r17186,EngLot,13,77,2026/5/7,33223,0
r17187,EngLot,2,0,2026/4/19,511,0
r17188,LenaMiu,15,4,2026/4/18,2787,1
r17189,EmiBonnie,24,493,2026/4/22,80916,1
r17190,KaoJaneJaneKao,13,9,2026/4/22,1991,0
r17191,LingOrm,5,47,2026/4/22,4065,0
r17192,LenaMiu,5,3,2026/4/23,414,0
r17193,OomBam,48,18,2026/5/4,8997,1
r17194,NamtanFilm,8,3,2026/6/3,405,0
r17195,EngLot,16,17,2026/5/26,5325,1
r17196,LingOrm,13,3,2026/4/26,2510,0
r17197,LingOrm,3,0,2026/4/18,204,0
r17198,FreenBecky,9,6,2026/4/18,3719,0
r17199,EngLot,1,4,2026/4/19,100,0
r17200,NamtanFilm,2,2,2026/4/18,39,0
r17201,EmiBonnie,2,2,2026/4/18,53,0
r17202,NamneungNoey,10,29,2026/4/18,6380,1
r17203,LenaMiu,23,24,2026/4/20,6497,1
r17204,LingOrm,3,3,2026/5/3,451,0
r17206,LingOrm,4,0,2026/4/18,26,0
r17207,EmiBonnie,5,15,2026/7/31,995,0
r17208,FreenBecky,10,7,2026/5/7,795,1
r17209,MablePangjie,10,2,2026/4/19,718,1
r17210,MablePangjie,1,1,2026/4/19,21,0
r17211,MilkLove,2,7,2026/6/8,636,0
r17213,FreenBecky,15,19,2026/5/16,5496,1
r17214,LingOrm,1,5,2026/4/19,113,0
r17215,LingOrm,14,1,2026/4/18,270,1
r17216,FreenBecky,9,0,2026/4/19,31,0
r17217,MilkLove,10,26,2026/5/16,5865,0
r17218,NamneungNoey,15,47,2026/5/6,9263,1
r17219,LingOrm,4,5,2026/4/19,677,1
r17220,LingOrm,1,2,2026/4/19,97,1
r17221,EmiBonnie,5,6,2026/4/21,441,0
r17222,EngLot,25,183,2026/5/16,52436,1
r17223,EngLot,1,1,2026/4/19,74,0
r17224,OomBam,4,11,2026/5/2,2194,0
r17225,TkNur,2,0,2026/4/19,90,0
r17226,LingOrm,60,15,2026/4/19,9890,1
r17227,MilkLove,1,2,2026/4/19,61,0
r17228,GinJay,2,9,2026/8/23,265,0
r17229,NamtanFilm,1,2,2026/4/19,101,0
r17230,EmiBonnie,1,1,2026/4/19,13,0
r17231,FreenBecky,5,4,2026/4/27,242,0
r17232,MilkLove,2,1,2026/4/19,70,0
r17234,EmiBonnie,7,19,2026/4/19,2586,0
r17236,EmiBonnie,1,1,2026/4/19,43,0
r17237,JanJingjing,17,134,2026/4/19,21440,0
r17238,LingOrm,19,137,2026/5/15,23966,1
r17239,EmiBonnie,5,3,2026/4/19,239,1
r17240,LingOrm,1,0,2026/4/20,3,0
r17241,NamneungNoey,1,1,2026/7/5,58,0
r17243,EmiBonnie,8,11,2026/4/20,772,0
r17244,LingOrm,15,24,2026/4/21,4303,1
r17245,LenaMiu,12,112,2026/5/5,28542,1
r17246,LMSY,2,1,2026/4/19,187,0
r17247,NamtanFilm,4,2,2026/4/24,296,0
r17248,EmiBonnie,1,18,2026/4/20,475,0
r17249,MilkLove,8,8,2026/4/19,2799,1
r17250,LingOrm,5,2,2026/4/20,323,0
r17251,LMSY,8,0,2026/4/19,112,0
r17252,LingOrm,19,24,2026/4/27,10008,1
r17253,LingOrm,24,14,2026/5/5,2849,1
r17254,FreenBecky,17,27,2026/5/9,5649,0
r17256,LenaMiu,1,7,2026/4/20,382,0
r17257,FreenBecky,4,4,2026/5/27,226,0
r17258,FreenBecky,17,22,2026/5/10,3875,0
r17259,FreenBecky,16,27,2026/5/16,4830,0
r17260,EmiBonnie,8,1,2026/4/20,105,0
r17261,FreenBecky,17,29,2026/5/10,5124,0
r17262,FreenBecky,15,27,2026/5/19,4291,0
r17263,FreenBecky,14,29,2026/5/21,5304,0
r17264,LingOrm,17,9,2026/4/27,1856,1
r17265,LingOrm,5,3,2026/4/20,360,1
r17266,LingOrm,3,0,2026/5/3,48,0
r17267,NamtanFilm,13,63,2026/4/21,12366,1
r17268,MilkLove,5,2,2026/4/20,274,0
r17269,EmiBonnie,4,4,2026/4/20,639,1
r17270,LingOrm,4,4,2026/4/23,433,0
r17271,EnjoyJune,3,4,2026/4/20,198,0
r17272,LingOrm,3,88,2026/6/27,2732,0
r17273,JanJingjing,6,5,2026/4/20,1735,0
r17274,LingOrm,3,3,2026/4/20,493,0
r17275,EngLot,31,151,2026/4/24,83339,1
r17276,LingOrm,3,8,2026/6/1,652,0
r17277,NamtanFilm,4,0,2026/7/17,26,0
r17278,FayeAtom,13,6,2026/7/10,496,0
r17279,TkNur,5,2,2026/4/20,283,1
r17280,EmiBonnie,4,4,2026/5/17,194,0
r17281,EnjoyJune,16,31,2026/5/3,8909,1
r17283,EnjoyJune,6,10,2026/4/20,904,0
r17284,EmiBonnie,26,77,2026/4/21,28343,0
r17285,LenaMiu,25,19,2026/4/21,10259,0
r17286,MablePangjie,7,3,2026/4/21,299,0
r17287,EmiBonnie,1,2,2026/4/20,27,0
r17288,LingOrm,1,1,2026/4/21,20,0
r17289,MilkLove,1,2,2026/4/20,38,0
r17290,FreenBecky,8,32,2026/4/21,3320,0
r17291,EnjoyJune,7,9,2026/4/21,839,1
r17292,GinJay,12,42,2026/4/24,7631,1
r17293,EmiBonnie,3,10,2026/5/9,603,0
r17294,EngLot,2,2,2026/4/21,15,0
r17295,MilkLove,3,0,2026/4/29,63,0
r17296,EmiBonnie,2,0,2026/4/21,20,0
r17297,LingOrm,5,2,2026/6/3,558,0
r17298,NamtanFilm,7,5,2026/4/21,227,0
r17299,EngLot,13,8,2026/4/21,6209,1
r17300,NamtanFilm,6,1,2026/4/22,313,1
r17301,FreenBecky,3,2,2026/4/21,64,0
r17302,EngLot,2,1,2026/4/21,133,0
r17303,EngLot,2,0,2026/4/21,91,0
r17304,LingOrm,13,2,2026/4/21,305,0
r17305,EngLot,2,1,2026/4/24,189,0
r17306,ViewJune,3,1,2026/4/23,94,0
r17307,EmiBonnie,27,30,2026/4/22,6224,1
r17308,LenaMiu,23,163,2026/5/1,53324,0
r17309,LingOrm,1,3,2026/5/11,59,0
r17310,LingOrm,22,16,2026/4/25,11381,1
r17311,FreenBecky,16,5,2026/5/2,2540,1
r17312,LenaMiu,2,0,2026/4/21,224,0
r17313,LingOrm,1,3,2026/6/18,62,0
r17314,LingOrm,11,31,2026/5/3,3404,1
r17315,EmiBonnie,2,1,2026/4/21,32,0
r17316,EmiBonnie,2,11,2026/4/21,2394,1
r17318,FreenBecky,6,1,2026/6/14,210,0
r17319,EmiBonnie,1,0,2026/5/1,125,0
r17320,EmiBonnie,11,55,2026/4/22,10182,0
r17321,NamtanFilm,2,0,2026/5/5,204,0
r17322,EmiBonnie,8,7,2026/4/23,1031,0
r17323,LingOrm,4,2,2026/4/21,182,0
r17324,EngLot,5,1,2026/4/21,167,0
r17325,EmiBonnie,1,1,2026/4/21,50,1
r17326,MilkLove,1,4,2026/5/2,269,0
r17327,OpalMint,2,3,2026/4/26,509,0
r17328,EnjoyJune,29,42,2026/5/5,13967,1
r17329,EmiBonnie,1,0,2026/4/23,33,0
r17330,EnjoyJune,9,9,2026/4/22,1750,0
r17331,NamtanFilm,3,9,2026/4/21,1605,0
r17332,EmiBonnie,10,2,2026/4/22,553,1
r17333,EmiBonnie,7,15,2026/4/21,2862,1
r17334,JuneMewnich,13,18,2026/4/26,2068,1
r17335,EmiBonnie,13,2,2026/4/22,417,1
r17336,LingOrm,2,3,2026/5/4,118,0
r17337,EmiBonnie,3,0,2026/4/22,65,0
r17339,EngLot,33,50,2026/4/22,41923,1
r17340,EmiBonnie,10,1,2026/5/8,104,0
r17341,LingOrm,48,94,2026/5/8,65864,1
r17342,EmiBonnie,1,2,2026/4/23,25,0
r17343,TkNur,7,8,2026/5/4,1343,0
r17344,NamtanFilm,3,4,2026/4/22,261,0
r17345,EngLot,6,3,2026/4/22,213,0
r17346,NamneungNoey,15,48,2026/5/21,10876,1
r17347,NamneungNoey,13,41,2026/6/16,9692,0
r17348,ViewMim,1,0,2026/4/22,40,0
r17349,EmiBonnie,1,2,2026/5/9,48,0
r17350,EmiBonnie,6,2,2026/4/22,311,0
r17351,FreenBecky,22,37,2026/4/28,5952,1
r17352,LingOrm,4,2,2026/4/22,119,0
r17353,LingOrm,20,6,2026/4/22,1412,0
r17354,EmiBonnie,6,124,2026/5/1,10510,0
r17356,GinJay,14,29,2026/4/29,6060,1
r17357,NamtanFilm,1,9,2026/4/26,499,0
r17358,JanJingjing,18,623,2026/5/17,136806,1
r17359,EmiBonnie,1,20,2026/4/29,441,0
r17360,LMSY,4,3,2026/4/22,386,0
r17361,EngLot,6,9,2026/4/22,3438,1
r17362,MeenBabe,8,8,2026/4/22,1248,0
r17363,FreenBecky,12,49,2026/4/22,7409,1
r17364,LingOrm,1,3,2026/4/22,165,0
r17365,EnjoyJune,14,9,2026/6/10,1985,1
r17366,NamtanFilm,5,1,2026/4/22,187,0
r17367,EngLot,3,1,2026/4/22,54,0
r17368,JanJingjing,2,14,2026/4/25,979,0
r17369,FreenBecky,3,1,2026/4/22,113,1
r17370,LenaMiu,13,15,2026/4/30,4376,0
r17371,JuneMewnich,11,9,2026/4/22,1081,1
r17372,MablePangjie,12,4,2026/4/27,799,1
r17373,EmiBonnie,11,8,2026/6/15,1601,1
r17374,NamneungNoey,14,51,2026/4/23,9364,1
r17375,FreenBecky,4,1,2026/4/22,143,0
r17376,EnjoyJune,28,23,2026/4/23,7986,1
r17377,KaoJaneJaneKao,1,1,2026/4/23,86,0
r17378,FreenBecky,9,5,2026/6/11,408,0
r17379,LingOrm,3,10,2026/4/24,203,0
r17381,FayMay,7,5,2026/4/23,417,0
r17382,NamneungNoey,1,2,2026/4/23,103,0
r17383,GinJay,3,6,2026/4/23,354,0
r17384,LenaMiu,10,86,2026/6/6,14781,0
r17385,LenaMiu,29,126,2026/4/23,40363,1
r17387,EmiBonnie,9,31,2026/4/23,3205,1
r17388,EmiBonnie,11,1,2026/4/23,259,0
r17389,NamtanFilm,8,0,2026/4/25,766,0
r17390,LMSY,17,4,2026/5/1,366,0
r17391,EngLot,7,0,2026/4/26,218,0
r17392,EmiBonnie,2,41,2026/4/24,1428,0
r17393,FreenBecky,6,6,2026/6/15,286,0
r17394,EngLot,8,2,2026/8/17,457,0
r17395,FreenBecky,5,0,2026/4/30,76,0
r17396,EmiBonnie,2,4,2026/4/25,105,0
r17397,EngLot,3,1,2026/4/23,50,0
r17398,LenaMiu,7,42,2026/4/26,5997,0
r17399,NamtanFilm,6,3,2026/4/23,671,1
r17401,ViewMim,3,1,2026/4/23,38,0
r17402,MilkLove,19,2,2026/4/23,1290,1
r17403,NamneungNoey,1,0,2026/4/23,42,0
r17404,EngLot,12,5,2026/4/23,2900,0
r17405,ViewMim,1,1,2026/4/23,46,0
r17406,ViewJune,2,1,2026/4/23,13,0
r17407,OomBam,3,2,2026/5/3,642,0
r17408,MablePangjie,4,2,2026/4/23,290,0
r17409,EmiBonnie,2,0,2026/4/23,21,0
r17410,LenaMiu,12,3,2026/4/23,1205,0
r17411,LenaMiu,1,2,2026/4/23,334,0
r17412,MilkLove,6,2,2026/4/23,230,0
r17413,EmiBonnie,4,6,2026/4/23,615,0
r17414,EmiBonnie,12,19,2026/4/24,6624,0
r17415,LingOrm,36,15,2026/6/1,5247,0
r17416,EmiBonnie,3,2,2026/5/18,59,0
r17417,EmiBonnie,12,31,2026/4/26,6341,0
r17418,LingOrm,1,3,2026/6/23,166,0
r17419,EnjoyJune,8,9,2026/4/24,830,1
r17420,NamtanFilm,3,0,2026/4/23,39,0
r17421,LenaMiu,8,14,2026/4/24,2085,1
r17422,PahnFond,6,2,2026/4/23,617,1
r17423,LingOrm,1,2,2026/4/23,19,0
r17424,NamtanFilm,8,7,2026/4/24,1044,0
r17425,KaoJaneJaneKao,2,4,2026/4/25,133,0
r17426,LenaMiu,4,4,2026/4/23,811,0
r17427,PahnFond,2,8,2026/5/2,493,0
r17428,EmiBonnie,14,2,2026/4/26,1011,1
r17429,LingOrm,7,6,2026/4/27,664,0
r17430,LenaMiu,5,4,2026/4/24,1219,0
r17431,EngLot,3,2,2026/4/24,239,0
r17433,EmiBonnie,2,7,2026/4/24,669,0
r17434,NamtanFilm,14,12,2026/4/24,1980,1
r17435,EmiBonnie,1,0,2026/7/10,182,0
r17436,EmiBonnie,8,35,2026/4/24,3261,0
r17437,NamtanFilm,2,24,2026/5/7,1391,0
r17438,MilkLove,3,2,2026/4/24,242,0
r17439,EnjoyJune,27,16,2026/5/18,3220,1
r17440,LingOrm,16,406,2026/5/16,79684,0
r17441,LingOrm,4,2,2026/4/29,1287,0
r17442,OomBam,25,8,2026/4/24,1962,1
r17443,JanJingjing,29,5,2026/6/25,4159,1
r17444,LingOrm,11,1,2026/4/24,253,0
r17445,MilkLove,1,1,2026/4/24,35,0
r17446,EmiBonnie,8,0,2026/4/24,249,0
r17447,MablePangjie,1,8,2026/5/7,185,0
r17448,EmiBonnie,5,15,2026/4/25,2151,0
r17449,LingOrm,7,2,2026/5/10,376,0
r17450,EmiBonnie,2,1,2026/7/3,38,0
r17451,LingOrm,4,2,2026/4/25,77,1
r17452,LingOrm,8,24,2026/4/28,4063,0
r17453,TanYada,2,2,2026/4/25,112,0
r17454,KaoJaneJaneKao,1,1,2026/4/26,163,0
r17455,JanJingjing,5,22,2026/6/11,1744,0
r17457,EngLot,3,2,2026/4/25,293,0
r17458,LingOrm,4,16,2026/7/22,2214,0
r17459,LingOrm,2,1,2026/5/2,79,0
r17460,ViewJune,1,2,2026/4/24,99,1
r17461,MilkLove,13,4,2026/4/25,1020,0
r17462,NamtanFilm,8,20,2026/4/26,1815,0
r17463,EmiBonnie,22,19,2026/7/8,7664,1
r17464,EnjoyJune,3,12,2026/6/17,691,0
r17465,LingOrm,13,0,2026/4/28,114,0
r17466,LenaMiu,10,14,2026/4/25,3697,1
r17467,EngLot,1,0,2026/5/11,571,0
r17468,NamtanFilm,20,5,2026/4/25,1311,1
r17469,NamtanFilm,9,21,2026/4/29,2868,0
r17470,LingOrm,9,0,2026/4/25,93,0
r17471,EmiBonnie,6,1,2026/5/15,166,0
r17472,LingOrm,1,0,2026/5/1,24,0
r17473,FreenBecky,5,5,2026/4/25,394,0
r17474,LingOrm,4,1,2026/4/25,470,1
r17475,NamtanFilm,17,12,2026/4/27,1061,0
r17476,NamneungNoey,3,6,2026/4/25,287,0
r17477,NamneungNoey,2,1,2026/4/25,108,0
r17478,EmiBonnie,13,82,2026/4/29,19905,1
r17479,LenaMiu,5,17,2026/4/25,3289,0
r17480,LingOrm,30,10,2026/4/30,6727,1
r17481,FreenBecky,7,5,2026/5/7,493,1
r17482,LingOrm,12,83,2026/4/26,23324,0
r17483,EnjoyJune,8,13,2026/4/29,1360,1
r17484,MilkLove,14,9,2026/4/25,4693,1
r17485,MilkLove,12,22,2026/5/3,5246,1
r17486,FreenBecky,20,84,2026/4/26,25231,1
r17487,JanJingjing,19,177,2026/4/26,47632,0
r17488,NamtanFilm,7,6,2026/4/26,440,1
r17489,LingOrm,56,73,2026/4/25,16614,1
r17490,NamtanFilm,18,5,2026/5/10,1150,1
r17491,LingOrm,1,6,2026/5/5,180,0
r17492,LenaMiu,24,17,2026/4/26,5376,1
r17493,JuneMewnich,13,7,2026/4/27,1002,1
r17494,EngLot,1,0,2026/4/26,117,0
r17495,LingOrm,3,22,2026/4/27,1550,0
r17496,ViewMim,2,0,2026/4/26,128,1
r17497,EngLot,5,1,2026/6/14,151,0
r17498,KapookCiize,3,14,2026/4/27,1366,0
r17499,LingOrm,2,2,2026/4/26,63,0
r17500,EmiBonnie,1,1,2026/5/1,46,0
r17501,NamneungNoey,1,1,2026/4/26,304,1
r17502,LingOrm,2,1,2026/5/26,46,1
r17503,EmiBonnie,7,0,2026/4/27,180,0
r17504,EmiBonnie,1,0,2026/8/21,10,0
r17505,FreenBecky,5,3,2026/4/26,450,0
r17506,EmiBonnie,5,2,2026/4/26,335,0
r17507,FreenBecky,7,15,2026/4/26,620,0
r17508,EmiBonnie,5,1,2026/5/10,222,0
r17509,EmiBonnie,18,242,2026/4/27,51539,1
r17510,NamneungNoey,3,2,2026/4/26,215,0
r17512,EmiBonnie,6,15,2026/4/27,2624,1
r17513,LenaMiu,1,0,2026/4/27,125,0
r17514,TkNur,2,2,2026/4/28,42,0
r17515,EmiBonnie,1,61,2026/4/27,1686,0
r17517,PuyfaiPloy,7,43,2026/4/28,5565,0
r17518,FreenBecky,14,9,2026/5/22,618,1
r17519,LenaMiu,31,152,2026/6/10,68768,1
r17521,LingOrm,2,0,2026/4/28,36,0
r17522,GinJay,3,11,2026/4/27,761,0
r17523,FreenBecky,5,2,2026/6/13,253,0
r17525,NamtanFilm,3,2,2026/4/30,303,0
r17526,EnjoyJune,2,6,2026/4/28,322,0
r17527,EmiBonnie,1,1,2026/4/28,124,0
r17528,NamtanFilm,34,56,2026/4/27,24732,1
r17529,LMSY,15,3,2026/4/27,512,1
r17530,LingOrm,3,5,2026/4/27,643,0
r17531,LenaMiu,3,30,2026/8/25,1035,0
r17532,EmiBonnie,1,0,2026/5/2,15,0
r17533,MablePangjie,1,4,2026/4/27,79,0
r17534,LingOrm,12,11,2026/4/29,4850,1
r17535,NamtanFilm,18,175,2026/4/29,34699,1
r17536,TkNur,10,5,2026/4/27,1085,1
r17537,EngLot,7,6,2026/6/7,341,0
r17538,EmiBonnie,3,1,2026/4/27,8,0
r17539,EmiBonnie,3,1,2026/4/27,69,0
r17540,JuneMewnich,1,8,2026/6/28,172,0
r17541,EmiBonnie,2,1,2026/4/28,28,0
r17542,LMSY,16,3,2026/5/1,1359,1
r17543,GinJay,15,207,2026/4/29,27931,1
r17544,LingOrm,8,268,2026/5/31,71973,1
r17545,EmiBonnie,1,19,2026/5/15,701,0
r17546,MilkLove,6,3,2026/4/27,707,0
r17547,EmiBonnie,4,2,2026/4/28,135,0
r17548,EmiBonnie,2,0,2026/4/27,61,0
r17549,FayeAtom,8,0,2026/4/28,452,0
r17550,LenaMiu,14,15,2026/4/28,6263,0
r17551,LingOrm,1,2,2026/5/14,36,0
r17552,FreenBecky,1,5,2026/4/30,267,0
r17553,LingOrm,12,3,2026/4/30,1825,1
r17554,MeenBabe,4,7,2026/4/28,694,0
r17555,EmiBonnie,3,3,2026/4/28,121,0
r17556,LingOrm,1,3,2026/4/28,78,0
r17557,FayMay,2,1,2026/4/28,126,0
r17558,FreenBecky,3,0,2026/4/27,41,0
r17559,LingOrm,11,691,2026/5/8,99526,0
r17560,MilkLove,4,3,2026/4/28,677,0
r17562,EngLot,1,0,2026/4/28,82,0
r17564,LenaMiu,12,12,2026/5/1,1179,0
r17565,LenaMiu,1,0,2026/4/28,70,0
r17566,LingOrm,5,3,2026/4/28,287,0
r17567,TkNur,1,0,2026/4/28,81,0
r17568,TkNur,1,1,2026/4/28,71,0
r17569,TkNur,2,3,2026/4/28,213,0
r17570,EmiBonnie,8,2,2026/4/28,66,0
r17571,NamtanFilm,2,8,2026/5/5,341,0
r17572,PahnFond,2,3,2026/4/28,473,0
r17573,EmiBonnie,10,7,2026/5/1,1984,0
r17574,FreenBecky,9,0,2026/4/28,257,1
r17575,ViewMim,3,1,2026/4/29,74,0
r17576,TkNur,1,0,2026/4/28,136,0
r17577,FayMay,16,2,2026/4/28,153,0
r17578,LingOrm,34,636,2026/5/11,104695,1
r17579,MablePangjie,19,28,2026/4/28,3542,1
r17580,FreenBecky,1,7,2026/4/28,176,0
r17581,LingOrm,11,15,2026/4/28,2544,1
r17582,LingOrm,1,4,2026/4/28,297,0
r17583,TkNur,1,0,2026/4/28,96,0
r17584,LingOrm,2,4,2026/4/29,166,0
r17585,NamneungNoey,3,0,2026/4/28,162,1
r17586,NamneungNoey,9,7,2026/4/28,3806,1
r17587,EngLot,6,5,2026/5/1,1428,0
r17588,TkNur,1,0,2026/4/28,179,0
r17589,NamtanFilm,1,1,2026/4/28,173,0
r17591,LenaMiu,4,26,2026/5/19,2461,0
r17592,LingOrm,1,1,2026/4/28,49,0
r17593,NamtanFilm,3,1,2026/4/29,219,0
r17594,LingOrm,10,2,2026/4/29,722,0
r17595,LingOrm,105,319,2026/4/29,346642,1
r17596,EngLot,17,8,2026/5/1,4725,0
r17597,EmiBonnie,2,0,2026/4/28,47,0
r17598,FreenBecky,3,1,2026/4/29,50,0
r17599,JanJingjing,1,6,2026/5/4,585,0
r17600,EngLot,4,0,2026/4/29,146,0
r17601,JanJingjing,4,28,2026/4/29,2281,0
r17602,EnjoyJune,25,32,2026/4/30,11638,1
r17603,EmiBonnie,4,1,2026/5/3,480,0
r17604,EmiBonnie,1,2,2026/4/29,48,0
r17605,NamtanFilm,1,1,2026/5/7,205,0
r17606,FreenBecky,13,29,2026/5/14,2531,0
r17607,LingOrm,4,2,2026/4/29,101,0
r17608,GinJay,15,14,2026/4/29,2822,0
r17609,EngLot,10,6,2026/5/4,2046,0
r17610,MeenBabe,12,10,2026/5/13,3152,0
r17611,FreenBecky,4,1,2026/5/7,116,0
r17612,EmiBonnie,7,1,2026/5/4,40,0
r17613,EmiBonnie,9,2,2026/4/29,443,0
r17614,EmiBonnie,10,20,2026/5/3,3019,1
r17615,NamneungNoey,5,33,2026/4/29,3358,1
r17616,LingOrm,1,2,2026/4/29,188,0
r17617,EmiBonnie,3,0,2026/5/3,34,0
r17618,TkNur,1,0,2026/4/29,109,0
r17619,LMSY,4,3,2026/4/29,130,1
r17620,EmiBonnie,1,1,2026/8/22,87,0
r17621,LingOrm,8,2,2026/5/4,585,0
r17622,LingOrm,13,2,2026/4/29,302,1
r17623,JanJingjing,3,13,2026/5/1,811,0
r17624,EmiBonnie,3,1,2026/4/29,23,0
r17625,EmiBonnie,3,2,2026/4/29,38,0
r17626,LingOrm,1,1,2026/4/29,40,0
r17627,FreenBecky,13,49,2026/5/4,7242,1
r17628,EmiBonnie,2,1,2026/4/29,23,0
r17629,LingOrm,12,53,2026/5/4,12407,1
r17630,NamtanFilm,1,0,2026/4/30,66,0
r17632,LingOrm,1,2,2026/4/29,160,0
r17633,LingOrm,2,88,2026/5/10,4531,0
r17634,EngLot,2,1,2026/7/9,250,0
r17635,FreenBecky,15,20,2026/5/12,888,1
r17636,EmiBonnie,11,50,2026/5/1,11358,1
r17637,LingOrm,5,51,2026/6/20,7470,0
r17638,EngLot,1,2,2026/5/15,69,0
r17640,EmiBonnie,4,1,2026/4/30,45,0
r17641,FreenBecky,2,6,2026/4/30,620,0
r17642,EngLot,21,53,2026/5/14,45518,1
r17643,EmiBonnie,2,0,2026/5/1,25,0
r17644,LingOrm,2,0,2026/4/30,22,0
r17645,EngLot,2,4,2026/5/23,555,0
r17646,TkNur,1,1,2026/4/30,110,0
r17647,LingOrm,23,115,2026/5/8,15126,0
r17648,EngLot,11,6,2026/5/9,2548,1
r17649,LingOrm,4,3,2026/5/1,39,0
r17650,NamtanFilm,8,53,2026/5/19,5785,0
r17651,GinJay,9,15,2026/5/27,3951,1
r17652,EngLot,20,149,2026/5/9,27102,0
r17653,EngLot,1,8,2026/5/20,446,0
r17654,LingOrm,9,28,2026/4/30,6805,0
r17655,EngLot,5,23,2026/7/13,4580,0
r17656,NamtanFilm,4,7,2026/5/3,390,0
r17658,LingOrm,1,3,2026/4/30,174,0
r17659,FreenBecky,2,1,2026/7/28,142,0
r17660,LenaMiu,39,47,2026/5/1,27317,0
r17661,LingOrm,18,7,2026/4/30,1879,0
r17662,LingOrm,3,129,2026/5/7,11647,0
r17663,GinJay,21,8,2026/4/30,1742,1
r17664,LingOrm,19,2,2026/5/2,1257,0
r17666,EmiBonnie,4,4,2026/4/30,838,0
r17668,FreenBecky,10,2,2026/4/30,484,0
r17669,MilkLove,8,1,2026/5/2,426,1
r17670,LingOrm,11,2,2026/5/1,1048,0
r17671,EmiBonnie,2,1,2026/5/1,42,0
r17673,LingOrm,1,1,2026/5/1,78,0
r17674,AndaLookkaew,4,46,2026/6/2,3088,0
r17675,MilkLove,2,24,2026/5/3,1233,0
r17677,NamtanFilm,14,3,2026/5/2,526,1
r17678,MilkLove,5,4,2026/5/2,404,1
r17679,LingOrm,8,9,2026/5/13,1553,0
r17680,LenaMiu,1,7,2026/5/2,970,0
r17681,NamtanFilm,1,1,2026/5/2,85,0
r17682,OomBam,3,8,2026/5/4,1650,0
r17683,LingOrm,3,3,2026/5/1,141,0
r17684,LingOrm,51,18,2026/5/1,8158,0
r17685,NamtanFilm,1,10,2026/7/31,283,0
r17686,EmiBonnie,1,1,2026/5/1,47,0
r17687,TkNur,1,0,2026/5/1,139,0
r17688,LingOrm,15,3,2026/5/1,1351,1
r17690,MablePangjie,11,32,2026/5/3,3827,0
r17691,EngLot,2,0,2026/5/1,132,0
r17692,EmiBonnie,5,4,2026/5/1,1006,1
r17693,LingOrm,23,29,2026/5/5,11733,1
r17694,TkNur,20,1,2026/5/1,289,0
r17695,LingOrm,4,0,2026/5/1,301,1
r17696,EngLot,7,23,2026/5/1,4582,0
r17697,FreenBecky,1,1,2026/5/2,34,0
r17698,LingOrm,8,5,2026/5/2,4708,0
r17699,LingOrm,1,2,2026/5/8,51,0
r17700,LenaMiu,13,13,2026/5/1,3888,1
r17701,LingOrm,7,3,2026/5/4,319,0
r17702,JanJingjing,2,10,2026/8/21,243,0
r17703,EmiBonnie,9,4,2026/5/1,554,0
r17704,EmiBonnie,3,2,2026/5/1,125,1
r17705,LingOrm,3,3,2026/5/2,342,0
r17706,NamneungNoey,11,27,2026/5/2,5224,1
r17707,JanJingjing,8,14,2026/5/3,1649,0
r17708,FreenBecky,1,2,2026/5/2,30,0
r17709,LingOrm,1,0,2026/5/3,29,0
r17710,JanJingjing,9,7,2026/5/2,2372,1
r17711,EmiBonnie,2,1,2026/5/3,86,0
r17712,LingOrm,3,2,2026/5/2,379,0
r17713,EmiBonnie,3,1,2026/5/2,177,0
r17714,LingOrm,3,5,2026/5/2,101,1
r17715,FreenBecky,1,2,2026/5/2,66,0
r17716,LingOrm,1,3,2026/5/19,118,0
r17717,PuyfaiPloy,11,70,2026/5/5,10811,0
r17718,EmiBonnie,1,0,2026/5/2,24,0
r17719,NamtanFilm,9,1,2026/5/2,127,0
r17720,LenaMiu,8,150,2026/5/7,19388,0
r17721,LenaMiu,24,127,2026/5/6,37098,1
r17722,TkNur,1,0,2026/5/2,126,0
r17723,MilkLove,15,1,2026/5/2,739,0
r17724,EngLot,5,2,2026/6/4,197,0
r17725,EmiBonnie,5,4,2026/5/2,149,0
r17726,EmiBonnie,2,0,2026/5/2,16,1
r17727,EmiBonnie,10,9,2026/5/3,1309,0
r17728,AppleMim,1,1,2026/5/4,112,0
r17729,EmiBonnie,6,5,2026/5/2,856,0
r17730,NamtanFilm,3,4,2026/5/2,222,0
r17731,LingOrm,30,7,2026/5/6,2873,1
r17732,FreenBecky,2,2,2026/5/2,112,0
r17733,LingOrm,13,113,2026/5/13,22799,1
r17734,FreenBecky,2,0,2026/5/2,42,0
r17735,EmiBonnie,1,2,2026/5/13,81,0
r17736,NamneungNoey,12,38,2026/5/4,7881,1
r17737,GinJay,2,6,2026/6/13,394,0
r17738,NamtanFilm,3,7,2026/5/3,495,0
r17739,FreenBecky,18,5,2026/5/4,2235,1
